label,url_length,num_dots,has_https
1,32,4,0
1,35,4,0
1,34,2,1
1,33,4,0
1,33,4,0
1,32,4,0
1,33,4,0
1,27,3,0
1,34,2,1
1,34,2,1
1,33,2,1
1,33,2,1
1,33,2,1
1,34,4,0
1,48,4,0
1,35,2,1
1,33,4,0
1,32,4,0
1,35,2,1
1,35,2,1
1,28,3,0
1,31,4,0
1,29,3,0
1,34,2,1
1,34,2,1
1,28,3,0
1,33,4,0
1,28,3,0
1,28,3,0
1,29,3,0
1,29,3,0
1,32,2,1
1,30,3,0
1,32,3,0
1,32,3,0
1,23,3,0
1,33,2,1
1,29,3,0
1,24,3,0
1,30,3,0
1,38,3,0
1,27,4,0
1,28,3,0
1,33,2,1
1,34,4,0
1,33,2,1
1,27,3,0
1,34,3,1
1,33,2,1
1,28,3,0
1,29,3,0
1,32,4,0
1,33,2,1
1,49,4,0
1,35,2,1
1,28,3,0
1,34,4,0
1,35,2,1
1,35,2,1
1,29,3,0
1,34,2,1
1,31,4,0
1,33,2,1
1,33,2,1
1,33,4,0
1,34,4,0
1,31,2,1
1,28,3,0
1,30,3,0
1,35,4,0
1,34,2,1
1,27,3,0
1,34,4,0
1,35,4,0
1,29,3,0
1,35,2,1
1,35,2,1
1,34,2,1
1,34,2,1
1,32,4,0
1,35,4,0
1,33,4,0
1,34,4,0
1,28,3,0
1,34,4,0
1,32,2,1
1,27,4,0
1,35,2,1
1,28,3,0
1,43,4,0
1,43,4,0
1,35,2,1
1,45,4,0
1,42,4,0
1,42,4,0
1,42,4,0
1,43,4,0
1,42,4,0
1,43,4,0
1,34,4,0
1,32,4,0
1,42,4,0
1,42,4,0
1,43,4,0
1,43,4,0
1,43,4,0
1,43,4,0
1,32,2,1
1,49,4,0
1,28,3,0
1,30,3,0
1,27,3,0
1,35,2,1
1,35,2,1
1,35,2,1
1,34,2,1
1,29,3,0
1,32,4,0
1,35,4,0
1,34,2,1
1,29,3,0
1,28,3,0
1,30,4,0
1,42,4,0
1,41,4,0
1,40,4,0
1,42,4,0
1,40,4,0
1,43,4,0
1,42,4,0
1,42,4,0
1,39,4,0
1,34,2,1
1,35,2,1
1,26,4,0
1,35,2,1
1,49,4,0
1,27,3,0
1,33,4,0
1,34,4,0
1,33,4,0
1,29,3,0
1,33,3,0
1,33,3,0
1,42,4,0
1,43,4,0
1,43,4,0
1,42,4,0
1,42,4,0
1,43,4,0
1,42,4,0
1,43,4,0
1,43,4,0
1,42,4,0
1,45,4,0
1,43,4,0
1,43,4,0
1,42,4,0
1,43,4,0
1,36,2,1
1,33,2,1
1,33,2,1
1,35,2,1
1,34,4,0
1,35,2,1
1,29,3,0
1,34,4,0
1,32,2,1
1,40,4,1
1,71,5,1
1,43,3,1
1,50,4,1
1,57,2,1
1,35,2,1
1,38,3,1
1,73,5,1
1,44,3,1
1,34,4,0
1,34,2,1
1,49,4,1
1,47,4,1
1,73,7,1
1,33,4,0
1,71,5,1
1,47,4,1
1,56,2,1
1,39,2,1
1,33,4,0
1,23,2,1
1,35,2,1
1,44,3,1
1,40,4,0
1,42,4,0
1,44,3,1
1,42,3,1
1,45,3,1
1,109,3,1
1,49,4,0
1,39,2,1
1,77,4,0
1,31,2,1
1,31,2,1
1,34,4,0
1,30,3,0
1,28,3,0
1,37,2,1
1,29,3,0
1,29,3,0
1,33,2,1
1,33,2,1
1,27,3,0
1,48,4,0
1,28,3,0
1,36,2,1
1,36,2,1
1,35,4,0
1,33,2,1
1,33,2,1
1,34,4,0
1,27,3,0
1,34,2,1
1,34,2,1
1,34,2,1
1,34,2,1
1,28,3,0
1,28,3,0
1,34,2,1
1,34,2,1
1,34,4,0
1,35,2,1
1,29,3,0
1,34,2,1
1,28,3,0
1,23,1,1
1,25,1,1
1,25,2,1
1,24,1,1
1,28,1,1
1,26,1,1
1,22,1,1
1,22,1,1
1,29,1,1
1,23,1,1
1,25,1,1
1,22,2,1
1,23,1,1
1,21,1,1
1,24,1,1
1,33,1,1
1,25,1,1
1,36,1,1
1,26,1,1
1,26,1,1
1,20,1,1
1,28,3,0
1,29,3,0
1,29,4,0
1,34,4,0
1,34,4,0
1,29,3,0
1,28,3,0
1,34,4,0
1,26,3,0
1,28,3,0
1,32,4,0
1,31,4,0
1,28,3,0
1,29,3,0
1,29,3,0
1,34,2,1
1,30,3,0
1,36,2,1
1,37,2,1
1,34,4,0
1,36,2,1
1,33,4,0
1,36,2,1
1,28,3,0
1,29,3,0
1,36,2,1
1,27,3,0
1,28,3,0
1,35,4,0
1,38,2,1
1,38,2,1
1,34,4,0
1,48,4,0
1,39,2,1
1,30,3,0
1,33,4,0
1,34,4,0
1,33,4,0
1,28,3,0
1,33,4,0
1,32,4,0
1,36,2,1
1,36,2,1
1,39,2,1
1,35,4,0
1,33,4,0
1,37,2,1
1,27,3,0
1,33,4,0
1,27,3,0
1,39,2,1
1,37,2,1
1,39,3,1
1,37,3,1
1,35,2,1
1,28,3,0
1,37,2,1
1,40,3,1
1,38,2,1
1,46,2,1
1,36,2,1
1,35,2,1
1,41,2,1
1,48,3,1
1,36,2,1
1,38,3,1
1,42,3,1
1,41,3,1
1,43,3,1
1,36,2,1
1,37,3,1
1,38,3,1
1,39,3,1
1,39,2,1
1,37,2,1
1,40,2,1
1,38,3,1
1,29,3,0
1,42,3,1
1,34,2,1
1,40,2,1
1,32,2,1
1,34,3,1
1,38,2,1
1,39,3,1
1,35,3,1
1,34,2,1
1,39,3,1
1,44,3,1
1,33,3,1
1,36,2,1
1,37,3,1
1,37,3,1
1,34,3,1
1,33,2,1
1,32,2,1
1,36,2,1
1,32,2,1
1,32,2,1
1,37,3,1
1,31,2,1
1,36,3,1
1,35,2,1
1,35,3,1
1,41,3,1
1,37,2,1
1,34,2,1
1,36,3,1
1,36,3,1
1,34,3,1
1,57,3,1
1,32,2,1
1,55,2,1
1,33,2,1
1,35,3,1
1,34,3,1
1,47,2,1
1,38,3,1
1,35,3,1
1,38,3,1
1,39,2,1
1,33,2,1
1,49,3,1
1,40,3,1
1,35,3,1
1,33,2,1
1,42,2,1
1,35,2,1
1,34,3,1
1,37,3,1
1,35,2,1
1,37,2,1
1,36,2,1
1,36,2,1
1,29,3,0
1,36,2,1
1,32,4,0
1,34,2,1
1,34,4,0
1,35,2,1
1,28,3,0
1,33,4,0
1,34,4,0
1,35,2,1
1,37,2,1
1,34,2,1
1,35,2,1
1,35,2,1
1,33,4,0
1,39,3,1
1,49,4,0
1,36,2,1
1,55,3,0
1,35,4,0
1,41,4,1
1,35,2,1
1,28,3,0
1,49,4,0
1,36,2,1
1,34,4,0
1,30,3,0
1,33,4,0
1,36,2,1
1,35,2,1
1,38,4,0
1,38,4,0
1,37,4,0
1,39,4,0
1,39,4,0
1,37,4,0
1,37,4,0
1,38,4,0
1,31,4,0
1,37,4,0
1,37,4,0
1,34,2,1
1,49,4,0
1,35,2,1
1,35,2,1
1,28,3,0
1,39,3,0
1,44,3,0
1,44,3,0
1,45,3,0
1,47,3,0
1,44,3,0
1,45,3,0
1,45,3,0
1,44,3,0
1,44,3,0
1,45,3,0
1,26,2,0
1,45,3,0
1,45,3,0
1,29,1,0
1,45,3,0
1,35,4,0
1,22,1,0
1,26,2,0
1,22,1,0
1,45,3,0
1,33,2,1
1,44,3,0
1,33,3,0
1,33,2,0
1,29,1,0
1,33,2,0
1,32,2,0
1,28,1,0
1,33,2,0
1,22,1,0
1,29,1,0
1,21,1,0
1,22,1,0
1,22,1,0
1,32,2,0
1,33,2,0
1,21,1,0
1,22,1,0
1,22,1,0
1,29,1,0
1,29,1,0
1,28,1,0
1,33,2,0
1,27,3,0
1,33,4,0
1,34,4,0
1,28,3,0
1,28,3,0
1,29,3,0
1,23,3,0
1,23,3,0
1,26,4,0
1,26,4,0
1,22,3,0
1,22,3,0
1,23,3,0
1,28,4,0
1,23,3,0
1,23,3,0
1,22,3,0
1,23,3,0
1,22,3,0
1,24,3,0
1,23,3,0
1,24,3,0
1,22,3,0
1,23,3,0
1,27,4,0
1,26,4,0
1,27,4,0
1,26,4,0
1,26,4,0
1,27,4,0
1,27,4,0
1,28,2,0
1,35,3,0
1,28,2,0
1,53,3,0
1,35,3,0
1,38,3,0
1,31,2,0
1,37,2,1
1,53,3,0
1,54,3,0
1,53,3,0
1,56,3,0
1,46,2,0
1,54,3,0
1,54,3,0
1,47,2,0
1,46,2,0
1,49,2,0
1,47,2,0
1,46,2,0
1,54,3,0
1,47,2,0
1,53,3,0
1,53,3,0
1,47,2,0
1,46,2,0
1,54,3,0
1,46,2,0
1,54,3,0
1,47,2,0
1,47,2,0
1,38,2,1
1,25,4,0
1,28,4,0
1,28,3,0
1,23,3,0
1,24,3,0
1,24,3,0
1,38,2,1
1,26,3,0
1,23,3,0
1,23,3,0
1,24,3,0
1,34,4,0
1,33,4,0
1,28,3,0
1,33,4,0
1,32,4,0
1,31,3,0
1,29,3,0
1,32,4,0
1,28,4,0
1,28,4,0
1,25,4,0
1,25,4,0
1,39,2,0
1,34,3,0
1,34,3,0
1,31,3,0
1,30,3,0
1,36,2,1
1,36,2,1
1,40,2,0
1,45,2,0
1,39,2,0
1,40,2,0
1,43,3,0
1,42,2,0
1,39,2,0
1,43,3,0
1,40,2,0
1,40,2,0
1,39,2,0
1,40,2,0
1,40,2,0
1,35,2,1
1,37,4,0
1,33,3,0
1,37,4,0
1,39,3,0
1,35,2,1
1,30,3,0
1,34,4,0
1,29,3,0
1,31,4,0
1,33,2,1
1,28,3,0
1,32,2,1
1,32,4,0
1,34,4,0
1,29,3,0
1,52,4,0
1,49,4,0
1,51,4,0
1,50,4,0
1,50,4,0
1,51,4,0
1,50,4,0
1,53,4,0
1,50,4,0
1,50,4,0
1,50,4,0
1,51,4,0
1,51,4,0
1,49,4,0
1,50,4,0
1,50,4,0
1,49,4,0
1,52,4,0
1,51,4,0
1,50,4,0
1,49,4,0
1,50,4,0
1,50,4,0
1,28,3,0
1,25,4,0
1,28,3,0
1,21,3,0
1,27,3,0
1,28,3,0
1,28,3,0
1,27,3,0
1,26,3,0
1,28,3,0
1,29,3,0
1,27,3,0
1,29,3,0
1,28,3,0
1,27,3,0
1,28,3,0
1,26,4,0
1,29,3,0
1,26,4,0
1,26,4,0
1,31,2,1
1,31,2,1
1,23,3,0
1,25,3,0
1,24,3,0
1,23,3,0
1,24,3,0
1,23,3,0
1,24,3,0
1,26,3,0
1,26,3,0
1,25,3,0
1,27,3,0
1,29,3,0
1,28,3,0
1,33,4,0
1,29,3,0
1,34,2,1
1,34,2,1
1,34,4,0
1,33,4,0
1,32,4,0
1,33,2,1
1,30,3,0
1,33,4,0
1,29,3,0
1,32,4,0
1,33,2,1
1,34,4,0
1,27,3,0
1,36,2,1
1,29,3,0
1,32,5,0
1,32,5,0
1,31,5,0
1,27,4,0
1,31,5,0
1,32,5,0
1,32,5,0
1,32,5,0
1,32,5,0
1,31,5,0
1,32,5,0
1,31,5,0
1,32,5,0
1,32,4,0
1,33,2,1
1,33,2,1
1,35,2,1
1,34,4,0
1,44,4,0
1,35,2,1
1,29,3,0
1,34,4,0
1,33,2,1
1,31,4,0
1,33,4,0
1,34,4,0
1,37,2,1
1,31,4,0
1,37,2,1
1,34,2,1
1,49,4,0
1,28,3,0
1,28,3,0
1,30,3,0
1,33,2,1
1,29,3,0
1,35,4,0
1,31,2,1
1,31,2,1
1,33,4,0
1,33,2,1
1,33,2,1
1,34,4,0
1,33,4,0
1,32,2,1
1,29,3,0
1,86,3,1
1,27,3,0
1,35,4,0
1,32,2,1
1,34,2,1
1,49,4,0
1,40,2,1
1,31,2,1
1,24,4,0
1,33,2,1
1,33,2,1
1,34,2,1
1,49,4,0
1,48,4,0
1,26,4,0
1,34,2,1
1,28,3,0
1,34,4,0
1,33,4,0
1,34,4,0
1,29,3,0
1,32,4,0
1,33,4,0
1,34,4,0
1,28,3,0
1,34,4,0
1,30,3,0
1,28,3,0
1,29,3,0
1,30,3,0
1,31,4,0
1,26,3,0
1,33,4,0
1,34,4,0
1,33,4,0
1,28,3,0
1,35,4,0
1,33,4,0
1,29,3,0
1,28,3,0
1,29,3,0
1,27,3,0
1,35,4,0
1,34,4,0
1,26,3,0
1,28,3,0
1,30,3,0
1,29,2,1
1,29,2,1
1,29,2,1
1,29,2,1
1,31,4,0
1,34,4,0
1,33,4,0
1,29,2,1
1,33,4,0
1,31,4,0
1,29,2,1
1,27,3,0
1,33,4,0
1,30,2,1
1,30,2,1
1,32,2,1
1,35,4,0
1,32,4,0
1,27,3,0
1,33,4,0
1,30,3,0
1,32,2,1
1,28,3,0
1,32,2,1
1,28,3,0
1,35,4,0
1,37,4,0
1,32,4,0
1,32,4,0
1,32,2,1
1,34,4,0
1,29,3,0
1,35,4,0
1,32,4,0
1,33,4,0
1,33,4,0
1,27,3,0
1,30,3,0
1,26,3,0
1,33,4,0
1,28,3,0
1,30,3,0
1,34,4,0
1,26,3,0
1,38,2,1
1,38,2,1
1,28,3,0
1,35,4,0
1,33,2,1
1,34,4,0
1,33,4,0
1,28,3,0
1,28,3,0
1,35,2,1
1,30,3,0
1,31,4,0
1,28,2,1
1,29,3,0
1,28,3,0
1,33,4,0
1,33,4,0
1,28,3,0
1,30,2,1
1,33,4,0
1,32,2,1
1,33,4,0
1,32,2,1
1,32,4,0
1,33,4,0
1,34,4,0
1,31,2,1
1,29,3,0
1,31,2,1
1,33,4,0
1,29,3,0
1,29,2,1
1,27,3,0
1,34,4,0
1,29,3,0
1,29,3,0
1,32,2,1
1,33,4,0
1,51,4,0
1,52,4,0
1,52,4,0
1,54,4,0
1,51,4,0
1,55,4,0
1,52,4,0
1,52,4,0
1,52,4,0
1,52,4,0
1,54,4,0
1,51,4,0
1,51,4,0
1,52,4,0
1,53,4,0
1,53,4,0
1,52,4,0
1,53,4,0
1,53,4,0
1,52,4,0
1,53,4,0
1,52,4,0
1,52,4,0
1,32,4,0
1,33,4,0
1,34,4,0
1,41,3,0
1,31,2,1
1,30,3,0
1,30,2,1
1,23,3,0
1,30,2,1
1,29,3,0
1,34,3,0
1,34,4,0
1,33,3,0
1,34,3,0
1,34,3,0
1,34,3,0
1,34,3,0
1,36,3,0
1,33,3,0
1,33,3,0
1,34,3,0
1,31,2,1
1,34,4,0
1,28,3,0
1,28,3,0
1,35,4,0
1,34,4,0
1,29,3,0
1,36,2,1
1,27,3,0
1,36,2,1
1,33,4,0
1,33,4,0
1,37,2,1
1,33,4,0
1,35,4,0
1,33,4,0
1,28,3,0
1,27,3,0
1,29,3,0
1,36,2,1
1,34,4,0
1,28,3,0
1,30,2,1
1,30,2,1
1,33,4,0
1,43,4,0
1,33,4,0
1,44,4,0
1,43,4,0
1,43,4,0
1,44,4,0
1,31,3,0
1,43,4,0
1,43,4,0
1,44,4,0
1,44,4,0
1,44,4,0
1,44,4,0
1,46,4,0
1,43,4,0
1,44,4,0
1,34,4,0
1,33,4,0
1,30,2,1
1,33,4,0
1,32,4,0
1,28,2,1
1,28,2,1
1,33,4,0
1,33,4,0
1,29,3,0
1,33,4,0
1,30,2,1
1,31,2,1
1,29,3,0
1,31,2,1
1,29,3,0
1,32,2,1
1,34,4,0
1,27,3,0
1,26,4,0
1,28,3,0
1,34,4,0
1,33,4,0
1,29,2,1
1,29,3,0
1,29,3,0
1,48,4,0
1,31,4,0
1,32,4,0
1,34,2,1
1,27,4,0
1,29,4,0
1,30,4,0
1,32,4,0
1,30,4,0
1,32,4,0
1,30,4,0
1,33,4,0
1,32,4,0
1,32,4,0
1,30,4,0
1,34,2,1
1,28,4,0
1,29,3,0
1,25,3,0
1,36,3,0
1,25,3,0
1,25,3,0
1,24,3,0
1,29,3,0
1,30,4,0
1,29,3,0
1,27,3,0
1,27,3,0
1,27,3,0
1,29,3,0
1,29,3,0
1,28,3,0
1,27,3,0
1,24,3,0
1,30,3,0
1,25,3,0
1,26,3,0
1,24,3,0
1,25,3,0
1,25,3,0
1,25,3,0
1,25,3,0
1,25,3,0
1,29,3,0
1,28,3,0
1,35,2,1
1,28,3,0
1,35,2,1
1,48,4,0
1,27,3,0
1,28,3,0
1,32,4,0
1,28,3,0
1,31,2,1
1,31,2,1
1,28,3,0
1,34,4,0
1,34,4,0
1,32,2,1
1,28,3,0
1,33,4,0
1,27,3,0
1,29,3,0
1,28,2,1
1,34,4,0
1,27,3,0
1,30,3,0
1,28,3,0
1,28,3,0
1,34,4,0
1,28,2,1
1,28,3,0
1,29,3,0
1,33,4,0
1,30,3,0
1,29,3,0
1,27,3,0
1,30,3,0
1,27,3,0
1,29,3,0
1,29,3,0
1,27,3,0
1,29,3,0
1,29,3,0
1,29,3,0
1,27,3,0
1,28,3,0
1,29,3,0
1,29,3,0
1,27,3,0
1,28,3,0
1,27,3,0
1,27,3,0
1,30,2,1
1,29,3,0
1,27,3,0
1,26,3,0
1,28,3,0
1,54,6,0
1,28,3,0
1,29,2,1
1,28,2,1
1,33,4,0
1,29,3,0
1,29,3,0
1,32,2,1
1,20,1,1
1,22,1,1
1,23,1,1
1,23,1,1
1,21,1,1
1,33,4,0
1,20,1,1
1,32,4,0
1,29,1,1
1,33,4,0
1,30,3,0
1,21,1,1
1,21,1,1
1,19,1,1
1,19,1,1
1,32,4,0
1,29,3,0
1,29,3,0
1,28,3,0
1,27,3,0
1,28,3,0
1,30,3,0
1,35,4,0
1,26,3,0
1,28,3,0
1,45,3,0
1,41,4,0
1,28,2,1
1,49,4,0
1,29,2,1
1,49,4,0
1,28,2,1
1,29,2,1
1,28,3,0
1,40,6,0
1,41,6,0
1,41,6,0
1,34,6,0
1,35,6,0
1,38,6,0
1,37,6,0
1,41,6,0
1,40,6,0
1,41,6,0
1,39,6,0
1,32,2,1
1,32,3,0
1,30,3,0
1,29,3,0
1,27,3,0
1,29,3,0
1,30,3,0
1,27,3,0
1,29,3,0
1,31,3,0
1,27,3,0
1,30,3,0
1,29,3,0
1,30,3,0
1,29,3,0
1,29,3,0
1,30,3,0
1,29,3,0
1,30,3,0
1,24,3,0
1,29,3,0
1,30,3,0
1,29,3,0
1,25,3,0
1,29,3,0
1,27,3,0
1,29,3,0
1,28,3,0
1,29,3,0
1,28,3,0
1,29,3,0
1,30,3,0
1,27,3,0
1,25,3,0
1,28,3,0
1,29,3,0
1,30,3,0
1,32,3,0
1,25,3,0
1,25,3,0
1,30,3,0
1,29,3,0
1,30,3,0
1,30,3,0
1,30,3,0
1,29,3,0
1,30,3,0
1,26,3,0
1,35,2,1
1,35,2,1
1,33,4,0
1,31,2,1
1,34,2,1
1,32,2,1
1,32,2,1
1,29,2,1
1,30,2,1
1,30,2,1
1,28,2,1
1,28,2,1
1,30,2,1
1,27,3,0
1,30,3,0
1,31,2,1
1,49,4,0
1,30,3,0
1,32,2,1
1,32,2,1
1,32,4,0
1,27,3,0
1,31,2,1
1,33,2,1
1,28,2,1
1,32,4,0
1,28,2,1
1,49,4,0
1,29,2,1
1,31,2,1
1,31,2,1
1,30,3,0
1,28,2,1
1,35,4,0
1,31,2,1
1,89,2,1
1,32,2,1
1,28,4,0
1,36,4,0
1,34,4,0
1,34,4,0
1,33,4,0
1,33,4,0
1,33,4,0
1,33,4,0
1,33,4,0
1,34,4,0
1,29,3,0
1,34,4,0
1,33,4,0
1,34,4,0
1,34,4,0
1,34,4,0
1,35,4,0
1,28,2,1
1,29,3,0
1,32,2,1
1,28,2,1
1,29,2,1
1,31,2,1
1,28,2,1
1,32,4,0
1,34,4,0
1,31,4,0
1,31,4,0
1,31,4,0
1,37,4,0
1,30,2,1
1,30,2,1
1,29,4,0
1,30,4,0
1,30,4,0
1,30,4,0
1,26,3,0
1,25,3,0
1,30,4,0
1,31,4,0
1,33,3,0
1,30,4,0
1,25,3,0
1,29,4,0
1,33,3,0
1,29,3,0
1,44,4,0
1,35,2,0
1,35,2,1
1,69,3,1
1,49,2,1
1,49,2,1
1,48,3,1
1,60,5,1
1,46,2,1
1,76,5,1
1,53,5,1
1,58,3,1
1,34,2,1
1,47,4,1
1,49,2,1
1,51,2,1
1,69,3,1
1,72,7,1
1,47,4,1
1,42,2,1
1,51,4,1
1,47,4,1
1,49,4,1
1,48,4,1
1,57,3,1
1,57,3,1
1,34,3,1
1,42,2,1
1,54,2,1
1,44,3,1
1,47,2,1
1,85,3,1
1,45,3,1
1,45,2,0
1,50,2,1
1,57,3,1
1,51,4,1
1,34,4,0
1,94,3,1
1,42,2,1
1,46,3,1
1,26,2,1
1,32,2,1
1,33,2,1
1,33,2,1
1,32,2,1
1,27,2,1
1,27,2,1
1,27,3,0
1,32,2,1
1,30,3,0
1,26,3,0
1,30,3,0
1,30,3,0
1,33,4,0
1,38,2,1
1,45,1,1
1,33,4,0
1,28,3,0
1,28,3,0
1,28,3,0
1,28,3,0
1,30,3,0
1,29,3,0
1,29,3,0
1,28,3,0
1,34,4,0
1,27,3,0
1,28,3,0
1,28,3,0
1,29,2,1
1,29,2,1
1,30,2,1
1,32,4,0
1,31,2,1
1,29,2,1
1,29,2,1
1,35,4,0
1,36,4,0
1,36,4,0
1,27,3,0
1,36,2,1
1,38,4,0
1,35,2,1
1,35,2,1
1,33,4,0
1,32,4,0
1,31,2,1
1,30,2,1
1,33,4,0
1,31,2,1
1,31,2,1
1,58,4,1
1,46,4,1
1,49,4,1
1,49,4,1
1,58,4,1
1,55,4,1
1,58,4,1
1,46,4,1
1,49,4,1
1,58,4,1
1,55,4,1
1,49,4,1
1,38,4,1
1,38,4,1
1,41,4,1
1,41,4,1
1,41,4,1
1,41,4,1
1,44,4,1
1,39,4,1
1,36,4,1
1,47,4,1
1,44,4,1
1,39,4,1
1,39,4,1
1,47,4,1
1,47,4,1
1,47,4,1
1,39,4,1
1,36,4,1
1,29,2,1
1,28,3,0
1,29,2,1
1,33,2,1
1,33,2,1
1,36,4,0
1,36,4,0
1,36,4,0
1,49,4,0
1,35,2,1
1,35,2,1
1,29,4,0
1,26,3,0
1,25,3,0
1,32,2,1
1,29,4,0
1,32,2,1
1,33,4,0
1,36,2,1
1,36,2,1
1,34,4,0
1,36,4,0
1,28,2,1
1,29,4,0
1,29,4,0
1,29,3,0
1,25,3,0
1,26,3,0
1,28,3,0
1,26,3,0
1,26,3,0
1,30,4,0
1,30,4,0
1,30,4,0
1,30,4,0
1,30,4,0
1,26,3,0
1,28,2,1
1,30,3,0
1,31,4,0
1,35,3,0
1,35,3,0
1,31,2,1
1,31,2,1
1,24,3,0
1,24,3,0
1,25,3,0
1,25,3,0
1,24,3,0
1,26,3,0
1,25,3,0
1,24,3,0
1,25,3,0
1,26,3,0
1,28,4,0
1,25,3,0
1,28,4,0
1,28,4,0
1,29,4,0
1,29,4,0
1,30,4,0
1,29,4,0
1,29,4,0
1,28,4,0
1,28,4,0
1,28,4,0
1,30,2,1
1,35,4,0
1,35,2,1
1,28,3,0
1,36,2,1
1,36,2,1
1,27,3,0
1,33,2,1
1,33,2,1
1,33,4,0
1,36,2,1
1,36,2,1
1,49,4,0
1,33,2,1
1,34,4,0
1,27,3,0
1,35,2,1
1,28,3,0
1,35,2,1
1,35,2,1
1,34,4,0
1,33,4,0
1,28,3,0
1,33,2,1
1,32,4,0
1,33,2,1
1,32,4,0
1,34,2,1
1,28,3,0
1,28,3,0
1,35,2,1
1,33,4,0
1,35,2,1
1,34,4,0
1,33,4,0
1,33,4,0
1,35,2,1
1,35,2,1
1,28,3,0
1,32,2,1
1,29,3,0
1,32,2,1
1,29,3,0
1,35,4,0
1,34,4,0
1,29,3,0
1,29,3,0
1,29,3,0
1,38,2,1
1,26,3,0
1,29,3,0
1,28,3,0
1,28,3,0
1,30,3,0
1,29,3,0
1,27,3,0
1,27,3,0
1,29,3,0
1,30,3,0
1,29,3,0
1,25,3,0
1,26,3,0
1,29,4,0
1,30,3,0
1,26,4,0
1,39,2,1
1,27,3,0
1,39,2,1
1,37,2,1
1,34,4,0
1,28,3,0
1,35,4,0
1,38,2,1
1,35,2,1
1,35,2,1
1,36,2,1
1,36,2,1
1,30,3,0
1,48,3,1
1,36,1,1
1,31,1,1
1,27,1,1
1,45,3,0
1,38,2,1
1,33,4,0
1,38,2,1
1,43,2,1
1,35,4,0
1,43,2,1
1,44,2,1
1,30,3,0
1,44,2,1
1,29,3,0
1,45,2,1
1,33,4,0
1,44,2,1
1,35,4,0
1,43,2,1
1,28,3,0
1,34,4,0
1,40,2,1
1,29,3,0
1,39,2,1
1,33,4,0
1,36,2,1
1,35,2,1
1,35,2,1
1,27,3,0
1,33,4,0
1,43,2,1
1,43,2,1
1,33,4,0
1,32,4,0
1,33,4,0
1,41,2,1
1,30,3,0
1,41,2,1
1,28,3,0
1,32,4,0
1,40,2,1
1,33,4,0
1,35,4,0
1,39,2,1
1,39,2,1
1,27,3,0
1,33,4,0
1,39,2,1
1,29,3,0
1,28,3,0
1,29,3,0
1,40,2,1
1,34,4,0
1,38,2,1
1,27,3,0
1,29,3,0
1,28,3,0
1,28,3,0
1,28,3,0
1,30,3,0
1,32,4,0
1,29,3,0
1,28,3,0
1,29,3,0
1,29,3,0
1,29,3,0
1,28,3,0
1,30,3,0
1,34,4,0
1,27,3,0
1,28,3,0
1,26,3,0
1,29,3,0
1,29,3,0
1,28,3,0
1,28,3,0
1,27,3,0
1,28,3,0
1,31,4,0
1,34,4,0
1,33,4,0
1,34,4,0
1,38,2,1
1,40,2,1
1,29,3,0
1,40,2,1
1,33,4,0
1,37,2,1
1,26,3,0
1,39,2,1
1,34,4,0
1,29,3,0
1,28,3,0
1,31,4,0
1,34,4,0
1,33,4,0
1,33,4,0
1,29,3,0
1,30,3,0
1,34,4,0
1,28,4,0
1,34,2,1
1,34,2,1
1,35,2,1
1,36,2,1
1,36,2,1
1,35,2,1
1,36,2,1
1,36,2,1
1,36,2,1
1,29,3,0
1,26,3,0
1,24,3,0
1,27,4,0
1,29,4,0
1,30,3,0
1,32,2,0
1,34,4,0
1,27,3,0
1,31,3,0
1,31,3,0
1,29,3,0
1,30,3,0
1,31,3,0
1,30,3,0
1,31,3,0
1,33,2,0
1,29,4,0
1,31,3,0
1,29,4,0
1,30,3,0
1,31,3,0
1,39,2,1
1,33,2,0
1,31,3,0
1,34,4,0
1,33,2,0
1,32,2,0
1,32,2,0
1,31,3,0
1,33,2,0
1,33,2,0
1,33,2,0
1,32,2,0
1,31,3,0
1,31,4,0
1,34,4,0
1,35,3,0
1,35,3,0
1,24,3,0
1,35,3,0
1,34,3,0
1,34,3,0
1,34,3,0
1,34,3,0
1,35,3,0
1,34,3,0
1,34,3,0
1,29,3,0
1,40,4,0
1,41,4,0
1,40,4,0
1,41,4,0
1,40,4,0
1,40,4,0
1,41,4,0
1,35,2,1
1,28,3,0
1,28,3,0
1,42,2,0
1,34,3,0
1,41,2,0
1,41,2,0
1,41,2,0
1,42,2,0
1,44,2,0
1,42,2,0
1,42,2,0
1,42,2,0
1,28,4,0
1,42,2,0
1,25,4,0
1,25,4,0
1,33,3,0
1,34,3,0
1,34,3,0
1,34,3,0
1,34,3,0
1,36,3,0
1,33,3,0
1,33,3,0
1,36,3,0
1,29,3,0
1,36,2,1
1,34,4,0
1,28,3,0
1,35,2,1
1,29,3,0
1,33,4,0
1,27,3,0
1,35,2,1
1,36,2,1
1,29,3,0
1,27,3,0
1,29,3,0
1,34,4,0
1,30,3,0
1,29,3,0
1,29,3,0
1,29,3,0
1,30,3,0
1,29,3,0
1,36,2,1
1,28,3,0
1,30,3,0
1,35,4,0
1,27,3,0
1,30,3,0
1,28,3,0
1,29,3,0
1,28,3,0
1,28,3,0
1,28,3,0
1,30,3,0
1,29,3,0
1,36,2,1
1,49,4,0
1,36,2,1
1,27,3,0
1,29,3,0
1,27,3,0
1,27,3,0
1,27,3,0
1,26,3,0
1,26,3,0
1,27,3,0
1,26,3,0
1,29,3,0
